no,rateContent,package,quality,price,service,logistics,other,sentiment,brand
301,很好哦，送了不少茶样。这里的茶喝过就会喜欢,0,0,0,0,0,0,0,bl
302,黑茶收到了，是很纯正的产品，口感很好，平时喜欢喝茶，这次在网上买到了这么好的茶，很开心，卖家服务也很好。,0,1,0,0,0,0,0,bl
303,茶水很好，味道很香，喝完再来。,0,1,0,0,0,0,0,bl
304,好bi茶，给妈妈买的妈妈说很好喝,0,1,0,0,0,0,0,bl
305,味道很好，正宗的,0,1,0,0,0,0,0,bl
306,茶已经收到，尝了尝很好喝，值得入手。,0,1,0,0,0,0,0,bl
307,茶叶收到了,0,0,0,0,0,0,0,bl
308,黑茶今天收到了！包装看上去精致！口感很好！老公说口感我挺好！很高兴的一次购物！准备在给爸爸妈妈买点尝尝,1,1,0,0,0,0,0,bl
309,快递太烂了，茶叶包装都给压扁了,0,0,0,0,0,0,1,bl
310,嗯包装很好，泡了一点试了试，很香，剩下的准备送老人，感觉很很喜欢~客户0,0,1,0,1,0,0,0,bl
311,东西到了拿回家就试了试，确实很好，口味纯正，下次再买来送人,0,1,0,0,0,0,0,bl
312,包装很好！就是喜欢牛皮纸这种质朴的包装，送人的感觉自己很文艺，哈哈，赞！,1,0,0,0,0,0,0,bl
313,特别有原则的卖家，特别好的产品。每天泡一杯浓浓的茶，反复几泡，喝了以后有助于促进消化代谢，非常排毒减肥啊。以前朋友送的，现在自己买也很开心。,0,0,0,0,0,1,0,bl
314,买了送朋友的，朋友说不错,0,0,0,0,0,1,0,bl
315,挺好喝的,0,1,0,0,0,0,0,cy-1
316,刚喝几天，还没有人家说的减肥的效果，期待吧，有效果了再来评价,0,0,0,0,0,0,0,cy-1
317,有种炭那种涩涩的感觉，很刮油，对便秘很有好处,0,0,0,0,0,1,0,cy-1
318,好卖家，发货快，服务好，期待再次合作,0,0,0,1,1,0,0,cy-1
319,发货速度很快，第二天就到了，还没喝，不知道好不好,0,0,0,0,1,0,0,cy-1
320,看着不错但不是很好喝,0,0,0,0,0,0,1,cy-1
321,物流很快,0,0,0,0,0,0,1,cy-1
322,老味道，满意！,0,1,0,0,0,0,0,cy-1
323,喝着不错，帮助排便，,0,0,0,0,0,1,0,cy-1
324,还没喝呢，喝了再评价。,0,0,0,0,0,0,0,cy-1
325,还可以，有点炭的味道，不是很耐泡，三泡就没有色了。,0,0,0,0,0,0,1,cy-1
326,包装特好，分量足，效果就只能后面喝了才知道了！,1,0,0,0,0,0,0,cy-1
327,喝起来有股咖啡的味道。第一次喝乌龙茶，我也不知道算不算好喝。喝两天看看0,0,0,0,0,0,0,1,cy-1
328,东西收到了，包装完好！特地拆了一包，口感颜色都不错！喝完还会继续光顾的,1,1,0,0,0,0,0,cy-1
329,今天刚到就泡了，味道还不错，蛮好喝的，能不能减肥是不知道了，不过是真把我喝饿了。。。,0,1,0,0,0,0,0,cy-1
330,好喝，期待效果！,0,1,0,0,0,0,0,cy-1
331,味道很好，就是不知道是不是能减油。,0,1,0,0,0,0,0,cy-1
332,第二次购买了，味道还不错。,0,1,0,0,0,0,0,cy-1
333,还好，我觉得可以。但是家人说烤焦味道重。看个人口味吧,0,0,0,0,0,0,1,cy-1
334,不知道好不好，喝不来，但是希望可以减肥，哈哈?,0,0,0,0,0,0,0,cy-1
335,有事没有及时评价，厂家发货太慢，都好几天才收到货,0,0,0,0,0,0,1,cy-1
336,味道还可以！,0,1,0,0,0,0,0,cy-1
337,开喝了,0,0,0,0,0,0,0,cy-1
338,还不错，期待效果,0,0,0,0,0,0,0,cy-1
339,很好的宝贝，味道不错,0,1,0,0,0,0,0,cy-1
340,物流很快，味道很正,0,1,0,0,0,0,0,cy-1
341,包装精致，味道也不错，很满意，下次还会再来。,1,1,0,0,0,0,0,cy-1
342,还没喝，看包装还好,1,0,0,0,0,0,0,cy-1
343,东西泡了，还行吧，就是碎渣太多。,0,0,0,0,0,0,1,cy-1
344,一小包里可以分好几次泡。包装完好。口味也不错。期待,1,1,0,0,0,0,0,cy-1
345,宝贝还是不错的，不过还木有喝~~喝了再来加评吧，嘿嘿,0,0,0,0,0,0,0,cy-1
346,宝贝收到喝过在评价,0,0,0,0,0,0,0,cy-1
347,不知道效果怎么样，我喝就觉得提神了许多，不想睡觉了,0,0,0,0,0,0,0,cy-1
348,不错，口感也行，只是确认收货晚了点。,0,1,0,0,0,0,0,cy-1
349,挺好喝的，希望能减肥。,0,1,0,0,0,0,0,cy-1
350,聚划算上抢的，,0,0,0,0,0,0,0,cy-1
351,个人口感,0,0,0,0,0,0,1,cy-1
352,不错，喝的很有感觉！,0,1,0,0,0,0,0,cy-1
353,没尝过呢，不知道，看上去不错，好评,0,0,0,0,0,0,0,cy-1
354,感冒好久了，好没好，也没喝,0,0,0,0,0,0,0,cy-1
355,很刮油，喝完好饿啊,0,0,0,0,0,1,0,cy-1
356,口感很好，满意,0,1,0,0,0,0,0,cy-1
357,喝了一袋，半宿没睡着！！比咖啡还提神呢,0,0,0,0,0,1,0,cy-1
358,喝了，味道还行，不知道有没有效果！,0,1,0,0,0,0,0,cy-1
359,喝着不错，感觉味道不错！期待希望见效！,0,1,0,0,0,0,0,cy-1
360,发货快，包装严，口感也好，好评！,1,1,0,0,1,0,0,cy-1
361,到货很快，还没来得及喝，希望是好的,0,0,0,0,1,0,0,cy-1
362,第二次才好喝,0,0,0,0,0,0,0,cy-1
363,第二次购买了，味道还不错。,0,1,0,0,0,0,0,cy-1
364,还好，我觉得可以。但是家人说烤焦味道重。看个人口味吧,0,0,0,0,0,0,1,cy-1
365,不知道好不好，喝不来，但是希望可以减肥，哈哈?,0,0,0,0,0,0,0,cy-1
366,挺不错的！物流也快！多的可以体验试下！,0,0,0,0,1,0,0,cy-1
367,好，但愿能减肥！,0,0,0,0,0,0,0,cy-1
368,还不错,0,0,0,0,0,0,0,cy-1
369,帮单位同事买的，反映还不错。,0,0,0,0,0,0,0,cy-1
370,看似很好，还没有喝的，包装也很不错，物流也快,1,0,0,0,1,0,0,cy-1
371,还不错，刚开始喝，效果还没有,0,0,0,0,0,0,0,cy-1
372,可以，还不错。,0,0,0,0,0,0,0,cy-1
373,很好，很合适。,0,0,0,0,0,0,0,cy-1
374,这什么破茶叶，怎么糊了?,0,0,0,0,0,0,1,cy-1
375,太他niang的难喝了恶心,0,0,0,0,0,0,1,cy-1
376,喝起来还行！发货挺快的！好评！,0,0,0,0,1,0,0,cy-1
377,很好，有一种很特别的味道，不过我喜欢,0,1,0,0,0,0,0,cy-1
378,口齿留香，,0,1,0,0,0,0,0,cy-1
379,很不错，,0,0,0,0,0,1,0,cy-1
380,价格便宜，喝起来也不错，茶汤清凉,0,1,1,0,0,0,0,cy-1
381,第二次买，不错！,0,0,0,0,0,0,0,cy-1
382,味道不错，第一泡太浓了,0,1,0,0,0,0,0,cy-1
383,已经开始喝了，味道不错，至于减肥不，这个看以后的效果,0,1,0,0,0,0,0,cy-1
384,还可以啦。这个价钱在这儿摆着,0,0,1,0,0,0,0,cy-1
385,挺难喝的。希望有减肥效果,0,0,0,0,0,0,1,cy-1
386,味道挺浓的，先喝着，希望有效果,0,1,0,0,0,0,0,cy-1
387,包装不错，发货、物流都挺快满意，至于产品只有用过才追评,1,0,0,0,1,0,0,cy-1
388,有点苦，不过茶叶很好，包装也很好，发货也很快，期待会有瘦身效果,1,0,0,0,1,0,0,cy-1
389,挺好的，味道挺香的,0,1,0,0,0,0,0,cy-1
390,包装很好,1,0,0,0,0,0,0,cy-1
391,宝贝不错，拿到宝贝后就拆了一包冲啦，味道不错，包装也很干净，买二送一很划算～,1,0,0,0,0,0,0,cy-1
392,味道不错！茶叶不错！很值得推荐！,0,1,0,0,0,0,0,cy-1
393,挺不错的！物流也快！多的可以体验试下！,0,0,0,0,1,0,0,cy-1
394,好，但愿能减肥！,0,0,0,0,0,0,0,cy-1
395,喝着还不错，不过没有通肠的效果，就先喝着呗,0,0,0,0,0,0,0,cy-1
396,包装完好，服务到位，比较正规。还未品尝，先予以好评。详细有待后评吧。,0,0,0,0,0,0,0,cy-1
397,卖家营销做得很好，卖点沏油神器，减肥切中大众需求，所以看了都想买，茶叶跟办公室同事每人都买了，喝了感觉没有效果，没有上厕所的迹象反而感觉很饿，茶叶很难跑开，颜色很黑怕染了色素有点不好喝，现在没有喝，感觉还是喝绿茶比较清淡些。,0,0,0,0,0,1,1,cy-1
398,觉得很棒啊。效果不错。喝了之后才来评价的,0,0,0,0,0,0,0,cy-1
399,很好！没有碎的包装精美，很满意的一次网购！,1,0,0,0,0,0,0,cy-1
400,包装很好，味道也不错,1,1,0,0,0,0,0,cy-1
401,这款乌龙茶真的是实惠又好喝，以后都在你家买了,0,1,0,0,0,0,0,cy-1
402,呃，我都是拿保温杯泡的，很好泡开，回甘很甜，每天一包，喝了也不失眠，挺好,0,0,0,0,0,1,0,cy-1
403,不错，味道要好，好喝不贵！喝完再来！,0,1,1,0,0,0,0,cy-1
404,味道很香，办公室的同事都很喜欢～,0,1,0,0,0,0,0,cy-1
405,首先声明我是常年喝茶,0,0,0,0,0,0,1,cy-1
406,第二次购买了，这个茶味道还行。,0,1,0,0,0,0,0,cy-1
407,应该不错吧，还没喝！包装很好,1,0,0,0,0,0,0,cy-1
408,包装很好，还没有用，期待效果！用过后再来追评！！,1,0,0,0,0,0,0,cy-1
409,我比较喜欢喝茶，他家乌龙茶还挺不错的，值得购买！推荐～【这已经是第三泡了～】,0,0,0,0,0,0,0,cy-1
410,还不错的茶，喝了一段时间了,0,0,0,0,0,0,0,cy-1
411,味道不错哦,0,1,0,0,0,0,0,cy-1
412,客服很好，东西也很好，喝过再追评,0,0,0,1,0,0,0,cy-1
413,刚到，具体情况还不清楚,0,0,0,0,0,0,0,cy-1
414,不错，第四泡的茶还很浓郁！,0,0,0,0,0,0,0,cy-1
415,喝了几天没什么感觉啊。,0,0,0,0,0,0,1,cy-1
416,不错，买二送一，喝着也不错，,0,0,1,0,0,0,0,cy-1
417,不错，味道还可以哦,0,1,0,0,0,0,0,cy-1
418,感觉提神的效果不错，口感一般吧，有点微苦，，，不过量挺大的，，，,0,0,0,0,0,0,1,cy-1
419,味道好物流快，推荐购买。,0,0,0,0,1,0,0,cy-1
420,给妈妈买的，很喜欢,0,0,0,0,0,0,0,cy-1
421,喝着还不错，不过没有通肠的效果，就先喝着呗,0,0,0,0,0,0,0,cy-1
422,包装完好，服务到位，比较正规。还未品尝，先予以好评。详细有待后评吧。,1,0,0,1,0,0,0,cy-1
423,卖家营销做得很好，卖点沏油神器，减肥切中大众需求，所以看了都想买，茶叶跟办公室同事每人都买了，喝了感觉没有效果，没有上厕所的迹象反而感觉很饿，茶叶很难跑开，颜色很黑怕染了色素有点不好喝，现在没有喝，感觉还是喝绿茶比较清淡些。实话实说,0,0,0,0,0,0,1,cy-1
424,泡一次就没有颜色了，一能说一般,0,0,0,0,0,0,1,cy-1
425,好喝。。。。。哈哈,0,1,0,0,0,0,0,cy-1
426,包装挺好，喝着口感也不错，味儿不是很浓，挺好的。,1,1,0,0,0,0,0,cy-1
427,货已收到。试尝了下，口感还行，可以好评！,0,1,0,0,0,0,0,cy-1
428,很口味还可以,0,1,0,0,0,0,0,cy-1
429,3月份的，晕,0,0,0,0,0,0,1,cy-1
430,真心不错，用来刮油减肥的,0,0,0,0,0,1,0,cy-1
431,刚喝，觉得味道还行,0,1,0,0,0,0,0,cy-1
432,味道好，感觉像咖啡&hellip;&hellip;&hellip;嘿嘿，没有多少碎的,0,1,0,0,0,0,0,cy-1
433,对于一个经常喝茶的人而言,0,0,0,0,0,0,1,cy-1
434,挺好，喝好了下次再来,0,1,0,0,0,0,0,cy-1
435,还没喝，等有了效果再说,0,0,0,0,0,0,0,cy-1
436,非常满意。。。。。。,0,0,0,0,0,0,0,cy-1
437,茶很快就到了。味道还是不错的,0,1,0,0,1,0,0,cy-1
438,买来送歪果仁的不知道好不好&hellip;&hellip;如果包装上写上可以瘦身就好啦&hellip;&hellip;,0,0,0,0,0,0,0,cy-1
439,收到，喝了两天才来收货！！！这茶闻着这味儿,0,0,0,0,0,0,1,cy-1
440,减肥不减肥我不知道，喝着玩可以,0,0,0,0,0,0,0,cy-1
441,very,0,0,0,0,0,0,0,cy-1
442,买了两包送一包。和同事拼的。不错。,0,0,0,0,0,0,0,cy-1
443,挺好的,0,0,0,0,0,0,0,cy-1
444,茶叶还没喝不知道效果怎么样？等喝过再追加评价！,0,0,0,0,0,0,0,cy-1
445,好茶，最近一直在喝这茶,0,0,0,0,0,0,0,cy-1
446,茶叶清香，喝后回甘，,0,1,0,0,0,0,0,cy-1
447,喝过之后才来评价的，茶叶真心不错，五分好评,0,1,0,0,0,0,0,cy-1
448,喝了一周，没任何反应也没任何不适，也没什么效果,0,0,0,0,0,0,1,cy-1
449,还没喝，不知道怎么样，不过包装很好,0,0,0,0,0,0,0,cy-1
450,炒鸡满意的一次网购，期待效果,0,0,0,0,0,0,0,cy-1
451,味道还可以。减肥目前还没有用！,0,1,0,0,0,0,1,cy-1
452,货已收到,0,0,0,0,0,0,0,cy-1
453,好，物超所值。,0,0,0,0,0,0,0,cy-1
454,物品收到，第二次购买了，非常满意，好评,0,0,0,0,0,0,0,cy-1
455,这味道我喜欢。,0,1,0,0,0,0,0,cy-1
456,好，不错，物美价廉，口感很好。,0,1,1,0,0,0,0,cy-1
457,好好好好好好好好好好好好好好好,0,0,0,0,0,0,0,cy-1
458,晚上不要喝，尤其是晚上别喝太浓的乌龙茶，提神效果太好了...,0,0,0,0,0,0,0,cy-1
459,不错，味道很好,0,1,0,0,0,0,0,cy-1
460,茶叶很淡，味道－般，希望有减肥效果,0,0,0,0,0,0,1,cy-1
461,宝贝不错！合我的口味。喝完再来。,0,1,0,0,0,0,0,cy-1
462,味道还行吧。汤色挺好的。说实话很一般，但是价格很低，所以挺不错的。没有很贵乌龙茶的味道，但是还行。4星吧。快递有点慢。,0,0,0,0,0,0,1,cy-1
463,这个茶怎么泡都泡不开，好几次之后还是蜷一起,0,0,0,0,0,0,1,cy-1
464,味道可以，,0,1,0,0,0,0,0,cy-1
465,味道不错效果很好好评,0,1,0,0,0,0,0,cy-1
466,东西不错，耐泡，有回甘！,0,1,0,0,0,0,0,cy-1
467,茶的口感尚可，效果三两天也看不出来的，期待～以后再来追评吧,0,1,0,0,0,0,0,cy-1
468,这个茶很好味道很舒服！棒棒哒！,0,1,0,0,0,0,0,cy-1
469,包装特别好！,1,0,0,0,0,0,0,cy-1
470,还可以，给个全5分吧,0,0,0,0,0,0,0,cy-1
471,特别好汤色正口味佳,0,1,0,0,0,0,0,cy-1
472,不好意思确认晚了，品了3天了，确实不错，口感纯正，耐冲泡，喝一天最后还有味道，还有颜色。沟通好发货很及时，继续支持~~,0,1,0,0,1,0,0,cy-1
473,茶不错，炭烧的味道重一些。,0,0,0,0,0,0,0,cy-1
474,茶已收到，味道啊不错，减肥效果还不知道。,0,1,0,0,0,0,0,cy-1
475,喝了一段时间了，感觉还可以，期待减肥效果吧,0,0,0,0,0,0,0,cy-1
476,实用，又方便，不丑,0,0,0,0,0,1,0,cy-1
477,茶叶不错哦.绝对的买二送一.物流非常快.商家的包装也很好.喝完了还会买的。,1,0,0,0,1,0,0,cy-1
478,东西很好，卖家服务也好，下次还会光顾。,0,0,0,1,0,0,0,cy-1
479,乌龙茶喝起有点涩，不知是否正常，茶味浓烈，色泽深红，综合感觉还可以，性价比不错。,0,0,0,0,0,1,0,cy-1
480,刚刚收到货,0,0,0,0,0,0,0,cy-1
481,之前买的已经喝完了。。貌似没啥瘦。。再买次试试。。。,0,0,0,0,0,0,0,cy-1
482,不要以为信誉低的卖家货质量不好。我用我的亲身经历告诉大家，掌柜服务态度非常好。商品质量也非常不错。顶你了！,0,1,0,1,0,0,0,cy-1
483,发货速度快，茶有苦涩，希望有点减肥用用吧,0,0,0,0,1,0,0,cy-1
484,喝了好几天了才来评价~确实可以~喝完再来买~,0,0,0,0,0,0,0,cy-1
485,茶叶收到了，还没有试喝，包装高端大气，还送了好多小包，谢谢卖家！,1,0,0,0,0,0,0,cy-1
486,茶很好，工作人员也很负责，谢谢,0,0,0,1,0,0,0,cy-1
487,非常地不错。口感好。就是泡很久都打不开叶子。,0,0,0,0,0,0,1,cy-1
488,味道可以.中午喝了为嘛睡不着午觉了？,0,1,0,0,0,0,0,cy-1
489,口感不错，减肥功效有点试验,0,1,0,0,0,0,0,cy-1
490,刚收到看着不错,0,0,0,0,0,0,0,cy-1
491,还可以吧，还不知道有没有减肥效果，刚泡了一包来喝，没什么感觉,0,0,0,0,0,0,0,cy-1
492,刚刚收到货，有一股很大的糊味，开始喝很不习惯，味道喝我和喝的碳烤咖啡的香味很像，应该是碳烤，期待减肥效果。,0,0,0,0,0,0,1,cy-1
493,真有效果，,0,0,0,0,0,1,0,cy-1
494,还行，烟薰味比较浓,0,0,0,0,0,0,1,cy-1
495,很好，买二送一很优惠,0,0,1,0,0,0,0,cy-1
496,很好喝，第二次购买了，物流也很快,0,0,0,0,1,0,0,cy-1
497,味道不错。下次在合作?,0,1,0,0,0,0,0,cy-1
498,味道不错，,0,1,0,0,0,0,0,cy-1
499,看着还不错，明天泡泡来喝,0,0,0,0,0,0,0,cy-1
500,"分两次发货,有点小意外,总体不错",0,0,0,0,0,0,0,cy-1
501,功效不错，,0,0,0,0,0,1,0,cy-1
502,物流快，包装精美，茶的口感没的说，很好。非常不错，给个好评！,1,1,0,0,0,0,0,cy-1
503,收到了，黑乌龙茶的味道比较淡。,0,0,0,0,0,0,0,cy-1
504,总的来说不错,0,0,0,0,0,0,0,cy-1
505,不好意思出差回来确认完了,0,0,0,0,0,0,0,cy-1
506,物流太慢、茶叶里面渣太多、其他还好！,0,0,0,0,0,0,1,cy-1
507,还没喝，稍后评论,0,0,0,0,0,0,1,cy-1
508,挺好的,0,0,0,0,0,0,0,cy-1
509,喝了一包，本来打算买了醒瞌睡的，结果好像并没多大作用，味道感觉有点糊的感觉，只能说一般,0,0,0,0,0,0,1,cy-1
510,这个只能热着喝，味道一般！希望能减肥呢?,0,0,0,0,0,0,1,cy-1
511,据反应还不错，店家发货和快递送货都很快，全五分好评！,0,0,0,0,1,0,0,cy-1
512,看起来不错，期待效果,0,0,0,0,0,0,0,cy-1
513,还行，是乌龙茶，不知道效果如何，才刚开始喝，包装挺好的,1,0,0,0,0,0,0,cy-1
514,宝贝,0,0,0,0,0,0,0,cy-1
515,喝后再来评价！,0,0,0,0,0,0,0,cy-1
516,东西收到了，还没试。效果有待考证，哈哈。,0,0,0,0,0,0,0,cy-1
517,就这么泡个人觉得不怎么出味，我是放到养生壶里煮一会儿，这样就好喝够味了,0,0,0,0,0,0,0,cy-1
518,一般，有点涩嘴。,0,0,0,0,0,0,1,cy-1
519,好评，特别惊喜，包装挺漂亮，喝完之后口齿留香，虽然个人不是太喜欢闻着的味道但是喝起来味道却很喜欢，就是不知道是不是真的能减肥，物流很快，全五星!下次会再来买的～,1,1,0,0,0,0,0,cy-1
520,泡起来不错，买二送一，很多，可以慢慢喝，至于吸油嘛，，没什么感觉。,0,0,0,0,0,0,0,cy-1
