no,rateContent,package,quality,price,service,logistics,other,sentiment,brand
438,??????????????????????????&hellip;&hellip;????????????????????????????&hellip;&hellip;,0,0,0,0,0,0,0,cy-1
439,????????????????????????????????????????????????    ??????????????,0,1,0,0,0,0,1,cy-1
440,??????????????????????????????,0,0,0,0,0,0,0,cy-1
441, very good,0,1,0,0,0,0,0,cy-1
442,??????????????????????????????????,0,0,1,0,0,0,0,cy-1
443,??????,0,1,0,0,0,0,0,cy-1
444,??????????????????????????????????????????????,0,0,0,0,0,0,0,cy-1
445,??????????????????????,0,1,0,0,0,0,0,cy-1
446,????????????????????,0,1,0,0,0,0,0,cy-1
447,??????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
448,??????????????????????????????????????????????,0,0,0,0,0,0,1,cy-1
449,??????????????????????????????????,1,0,0,0,0,0,0,cy-1
450,????????????????????????????,0,0,0,0,0,1,0,cy-1
451,??????????????????????????????,0,1,0,0,0,0,1,cy-1
452,????????,0,0,0,0,0,0,0,cy-1
453,??????????????,0,0,1,0,0,0,0,cy-1
454,??????????????????????????????????????,0,0,0,0,0,1,0,cy-1
455,??????????????,0,1,0,0,0,0,0,cy-1
456,??????????????????????????????,0,1,1,0,0,0,0,cy-1
457,??????????????????????????????,0,0,0,0,0,1,0,cy-1
458,??????????????????????????????????????????????????????...,0,0,0,0,0,1,0,cy-1
459,??????????????,0,1,0,0,0,0,0,cy-1
460,??????????????????????????????????,0,1,0,0,0,0,1,cy-1
461,????????????????????????????????,0,1,0,0,0,0,0,cy-1
462,??????????????????????????????????????????????????????????????????????????????????????????????????4??????????????????,0,1,1,0,1,0,1,cy-1
463,??????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
464,??????????,0,1,0,0,0,0,0,cy-1
465,????????????????????,0,1,0,0,0,0,0,cy-1
466,????????????????????????,0,1,0,0,0,0,0,cy-1
467,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
468,??????????????????????????????,0,1,0,0,0,0,0,cy-1
469,????????????,1,0,0,0,0,0,0,cy-1
470,??????????????5????,0,0,0,0,0,1,0,cy-1
471,??????????????????,0,1,0,0,0,0,0,cy-1
472,??????????????????????3??????????????????????????????????????????????????????????????????????????????????????????~~,0,1,0,0,1,0,0,cy-1
473,??????????????????????????,0,1,0,0,0,0,0,cy-1
474,????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
475,??????????????????????????????????????????,0,0,0,0,0,1,0,cy-1
476,??????????????????,0,0,0,0,0,1,0,cy-1
477,??????????.??????????????.??????????.????????????????.????????????????,1,0,1,0,1,0,0,cy-1
478,??????????????????????????????????????,0,1,0,1,0,0,0,cy-1
479,????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,1,0,cy-1
480,??????????,0,0,0,0,0,0,0,cy-1
481,????????????????????????????????????????????????????,0,0,0,0,0,1,0,cy-1
482,??????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,1,0,0,0,cy-1
483,????????????????????????????????????????,0,1,0,0,1,0,0,cy-1
484,????????????????????~????????~??????????~,0,1,0,0,0,0,0,cy-1
485,????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,cy-1
486,??????????????????????????????,0,1,0,1,0,0,0,cy-1
487,????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
488,????????.??????????????????????????,0,1,0,0,0,0,0,cy-1
489,??????????????????????????,0,1,0,0,0,0,0,cy-1
490,??????????????,0,0,0,0,0,0,0,cy-1
491,????????????????????????????????????????????????????????????,0,0,0,0,0,0,0,cy-1
492,??????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
493,??????????,0,0,0,0,0,1,0,cy-1
494,??????????????????,0,1,0,0,0,0,1,cy-1
495,????????????????????,0,0,1,0,0,0,0,cy-1
496,????????????????????????????????,0,1,0,0,1,0,0,cy-1
497,?????????????????????,0,1,0,0,0,0,0,cy-1
498,??????????,0,1,0,0,0,0,0,cy-1
499,????????????????????????,0,1,0,0,0,0,0,cy-1
500,"??????????,??????????,????????",0,0,0,0,0,0,0,cy-1
501,??????????,0,0,0,0,0,1,0,cy-1
502,????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,cy-1
503,??????????????????????????????,0,1,0,0,0,0,0,cy-1
504,????????????,0,0,0,0,0,0,0,cy-1
505,????????????????????????,0,0,0,0,0,0,0,cy-1
506,????????????????????????????????????,0,1,0,0,1,0,1,cy-1
507,????????????????,0,0,0,0,0,0,1,cy-1
508,??????,0,1,0,0,0,0,0,cy-1
509,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
510,???????????????????????????????????????,0,1,0,0,0,0,1,cy-1
511,????????????????????????????????????????????????????,0,1,0,1,1,0,0,cy-1
512,????????????????????,0,1,0,0,0,0,0,cy-1
513,??????????????????????????????????????????????????????,1,0,0,0,0,0,0,cy-1
514,????,0,0,0,0,0,1,0,cy-1
515,??????????????,0,0,0,0,0,0,0,cy-1
516,????????????????????????????????????????,0,0,0,0,0,0,0,cy-1
517,??????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
518,????????????????,0,1,0,0,0,0,1,cy-1
519,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????!????????????????,1,1,0,0,0,0,0,cy-1
520,??????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,cy-1
521,??????????????????????????????????????????????????????????????????????????,1,0,1,0,1,0,0,cy-1
522,??????????????,0,0,0,0,0,0,1,cy-1
523,????????????????????????????????????,0,0,0,0,0,0,0,cy-1
524,????,0,0,0,0,0,0,0,cy-1
525,??????????????????????????????,0,0,0,0,0,0,0,cy-1
526,????????????????????????????,0,0,1,0,0,0,1,cy-1
527,??5????????????????????????????????????????????????????????????2??????????????????????????????????????????????????????????????????????????????????????????????????????,0,0,1,0,0,0,0,cy-1
528,????????????????????????????????????????????????????????????????????????????????????????????????????,0,0,0,1,0,0,0,cy-1
529,????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
530,??????????,0,0,0,0,0,0,0,cy-1
531,????,0,0,0,0,0,0,0,cy-1
532,??????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
533,??????   ????????????????????  ????????    ????????????  ??????????????????????????  ??????????,0,1,0,0,0,0,1,cy-1
534,??????????????????????,0,1,0,0,1,0,0,cy-1
535,??????????????????????????????????????????????????????,0,0,0,0,0,0,0,cy-1
536,??????????????????????????????????????????????????????????????????,0,1,0,0,0,1,0,cy-1
537,????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,cy-1
538,????????????????????????,1,1,0,0,0,0,0,cy-1
539,????????????????,0,0,0,0,0,0,0,cy-1
540,??????????????????????,0,1,0,0,0,0,0,cy-1
541,????????????????,0,1,0,0,0,0,0,cy-1
542,??????????????????????????,0,1,0,0,0,0,0,cy-1
543,????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
544,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
545,??????????&hellip;&hellip;,0,1,0,0,0,0,0,cy-1
546,??????????????????????,0,1,0,0,1,0,0,cy-1
547,????,0,0,0,0,0,0,0,cy-1
548,??????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,cy-1
549,????????????????,0,1,0,0,0,0,0,cy-1
550,??????,0,1,0,0,0,0,0,cy-1
551,????????,0,1,0,0,0,0,0,cy-1
552,??????????????????????????????????????????????????????????????,0,0,0,0,1,0,0,cy-1
553,??????????????????,0,1,0,0,0,0,0,cy-1
554,????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
555,??????????????????????????????????????????????????,1,1,0,0,0,0,0,cy-1
556,??????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
557,????????????????????????,0,1,0,0,1,0,0,cy-1
558,??????????????,0,1,0,0,0,0,0,cy-1
559,????????????????????,0,0,0,0,0,0,0,cy-1
560,?????? ???????????? ?????????????? ????????,0,1,0,0,0,0,0,cy-1
561,??????????????????????,0,1,0,0,0,0,1,cy-1
562,????????????,0,1,0,0,0,0,0,cy-1
563,??????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,1,cy-1
564,????????????????????,0,0,0,0,1,0,0,cy-1
565,??????????????????????????????????????????????,0,1,1,0,0,0,0,cy-1
566,????????????????????,0,1,0,0,0,0,1,cy-1
567,??????????????????,0,0,0,0,0,0,0,cy-1
568,????????,0,1,0,0,0,0,1,cy-1
569,????????,0,1,0,0,0,0,1,cy-1
570,??????????????????????????????????????????????????????????????????,0,1,1,0,0,0,1,cy-1
571,??????????????????????????????,0,0,1,0,0,0,0,cy-1
572,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
573,??????????????????????????????????????????????????!,0,0,0,0,0,0,0,cy-1
574,????????????????????????????????????,0,1,0,0,1,0,1,cy-1
575,??????????,0,1,0,0,0,0,0,cy-1
576,??????????????????????????,0,0,0,0,0,0,0,cy-1
577,????????????????????????,0,1,0,0,0,0,1,cy-1
578,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,1,cy-1
579,????,0,0,0,0,0,0,0,cy-1
580,?????????????????,0,1,0,0,0,0,0,cy-1
581,??????????????????????????!,0,0,0,0,0,0,0,cy-1
582,??????????&hellip;??????&hellip;??????,0,0,0,0,0,0,0,cy-1
583,??????????????????????????????????,0,1,1,0,0,0,1,cy-1
584,??????????????????????????????????,0,1,0,0,0,0,1,cy-1
585,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
586,??????????????????????????,0,1,0,0,0,0,0,cy-1
587,??????????????????????????????,1,0,0,0,0,0,0,cy-1
588,??????????????????????????????????????????????,0,1,0,0,1,0,0,cy-1
589,????????????????????????????????????????????????,0,1,0,0,1,0,0,cy-1
590,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,cy-1
591,????????????????????????????????????????????????????????&hellip;&hellip;,0,1,0,0,0,0,0,cy-1
592,????????????????????????,0,1,0,0,0,0,1,cy-1
593,???????B??????????,0,0,0,0,0,0,0,cy-1
594,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
595,??????????????????????????????????????,0,1,0,0,0,0,1,cy-1
596,????????????????????????????????????,0,0,0,0,0,1,0,cy-1
597,????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
598,????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
599,??????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
600,??????????????,0,0,0,0,0,0,0,cy-1
601,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
602,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,cy-1
603,??????????????????,0,1,0,0,0,0,0,cy-1
604,??????????????????????????????,0,1,0,0,0,0,1,cy-1
605,??????????????????????,1,0,1,0,0,0,0,cy-1
606,????????????????????,0,1,1,0,0,0,0,cy-1
607,????????????????????????????????????,0,1,1,0,0,0,1,cy-1
608,??????????????????????????????????????????????????,0,0,1,0,0,0,0,cy-1
609,????????????????????????????????,0,1,0,0,0,0,0,cy-1
610,????????,0,1,0,0,0,0,1,cy-1
611,????????????,0,1,0,0,0,0,0,cy-1
612,????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
613,????????????????????????????????,0,0,0,0,0,0,0,cy-1
614,??????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
615,??????????????????????????????????????????????????????????,0,0,0,0,0,1,0,cy-1
616,??????????????????????????????,0,0,0,0,0,1,0,cy-1
617,??????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
618,????????????????????????????????????????,1,0,0,0,0,0,0,cy-1
619,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
620,????????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
621,??????????????,0,1,0,0,0,0,0,cy-1
622,????????????????????????,0,1,0,0,0,0,0,cy-1
623,??????????????????,0,1,0,0,0,0,0,cy-1
624,????????????????????,0,1,0,0,0,0,0,cy-1
625,??????????????????,0,0,0,0,0,0,0,cy-1
626,????????????????????????????????????????????,0,1,0,0,0,1,1,cy-1
627,????????????????????????????????????????????,0,0,0,0,0,0,0,cy-1
628,????????????????????????????,0,0,0,0,0,0,0,cy-1
629,????????????????????????????,0,0,0,0,0,1,0,cy-1
630,????????????????????????????????????????????,0,0,0,1,1,0,0,cy-1
631,??????????????????,0,1,0,0,0,0,0,cy-1
632,????????????????????????,0,0,0,0,1,0,1,cy-1
633,??????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
634,??????????????,0,1,0,0,0,0,0,cy-1
635,??????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
636,??????????????????,0,1,0,0,0,0,1,cy-1
637,??????????????????????,0,1,0,0,0,0,0,cy-1
638,????????????,0,0,0,0,0,0,0,cy-1
639,??????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
640,????????????????????????????????????????????????????????,0,1,0,0,1,0,0,cy-1
641,??????????????????????????????????,0,0,0,0,0,0,0,cy-1
642,??????????,0,1,0,0,0,0,0,cy-1
643,????????????????,0,0,0,0,0,0,0,cy-1
644,??????????????????????????????????,0,0,0,0,0,1,0,cy-1
645,??????????????????????????????????????????????????,1,0,0,0,0,0,0,cy-1
646,????????,0,0,0,0,0,0,0,cy-1
647,??????????????????,0,1,0,0,0,0,0,cy-1
648,????????????????????,1,0,0,0,0,0,0,cy-1
649,??????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
650,????????,0,0,0,0,0,0,0,cy-1
651,??????????????????,0,0,0,0,1,0,0,cy-1
652,????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,cy-1
653,????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
654,??????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
655,??????????????????????,0,0,0,0,0,0,0,cy-1
656,??????????????????,0,0,0,0,0,1,0,cy-1
657,??????????????????????????????,0,1,0,0,0,0,0,cy-1
658,????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-1
659,??????????????????,0,1,0,0,0,0,0,cy-1
660,????????????????????,0,1,0,0,0,0,0,cy-1
661,????????????????????????????????,0,1,0,0,0,0,0,cy-1
662,??????????????????????????????????????????????????????????????,0,0,0,0,1,0,0,cy-1
663,????????????????????????????????????????????????????????????????????????????,0,0,0,0,1,0,0,cy-1
664,??????,0,1,0,0,0,0,1,cy-1
665,??????????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
666,????????????,0,0,0,0,0,1,0,cy-1
667,????????????????,0,1,0,0,0,0,0,cy-1
668,??????,0,0,0,0,0,0,0,cy-1
669,????????????,0,0,0,0,0,0,0,cy-1
670,??????????????????????????????????????????????,0,1,0,0,0,0,0,cy-1
671,????????????????????,0,0,0,0,0,0,0,cy-1
672,????????,1,0,0,0,0,0,0,cy-1
673,????5????10??,0,0,1,0,0,0,0,cy-1
674,????????????????????????????????????????,0,0,0,0,0,0,0,cy-1
675,????????,0,0,0,0,0,1,0,cy-2
676,????????????????,0,0,0,0,0,1,0,cy-2
677,????????????????????????????????,0,0,1,0,0,0,0,cy-2
678,??????????????????????,0,1,0,0,0,0,1,cy-2
679,??????????????????????????????????????????????????????????????,0,1,0,1,1,0,1,cy-2
680,????????????????????????,0,1,0,1,0,0,0,cy-2
681,???????????????????????????????????????????????????,0,1,0,0,0,0,1,cy-2
682,??????????????????????????????????????????,0,1,0,0,0,0,0,cy-2
